,countyCode,County,State,county_state,total_coverage
2646,51127,New Kent,VA,"New Kent County, VA","$5,624,200"
2647,51131,Northampton,VA,"Northampton County, VA","$12,858,700"
2648,51133,Northumberland,VA,"Northumberland County, VA","$67,528,400"
2649,51135,Nottoway,VA,"Nottoway County, VA","$42,000"
2650,51137,Orange,VA,"Orange County, VA","$2,989,400"
2651,51139,Page,VA,"Page County, VA","$15,020,100"
2652,51141,Patrick,VA,"Patrick County, VA","$4,362,000"
2653,51143,Pittsylvania,VA,"Pittsylvania County, VA","$4,608,200"
2654,51145,Powhatan,VA,"Powhatan County, VA","$350,000"
2655,51147,Prince Edward,VA,"Prince Edward County, VA","$4,056,500"
2656,51149,Prince George,VA,"Prince George County, VA","$6,934,000"
2657,51153,Prince William,VA,"Prince William County, VA","$94,697,200"
2658,51155,Pulaski,VA,"Pulaski County, VA","$7,781,100"
2659,51157,Rappahannock,VA,"Rappahannock County, VA","$562,400"
2660,51159,Richmond,VA,"Richmond County, VA","$8,201,000"
2661,51161,Roanoke,VA,"Roanoke County, VA","$59,647,900"
2662,51163,Rockbridge,VA,"Rockbridge County, VA","$30,424,700"
2663,51165,Rockingham,VA,"Rockingham County, VA","$26,713,700"
2664,51167,Russell,VA,"Russell County, VA","$2,558,300"
2665,51169,Scott,VA,"Scott County, VA","$3,498,800"
2666,51171,Shenandoah,VA,"Shenandoah County, VA","$19,716,000"
2667,51173,Smyth,VA,"Smyth County, VA","$7,522,300"
2668,51175,Southampton,VA,"Southampton County, VA","$12,754,700"
2669,51177,Spotsylvania,VA,"Spotsylvania County, VA","$8,831,200"
2670,51179,Stafford,VA,"Stafford County, VA","$32,766,700"
2671,51181,Surry,VA,"Surry County, VA","$9,684,900"
2672,51183,Sussex,VA,"Sussex County, VA","$3,152,500"
2673,51185,Tazewell,VA,"Tazewell County, VA","$34,605,600"
2674,51187,Warren,VA,"Warren County, VA","$38,993,200"
2675,51191,Washington,VA,"Washington County, VA","$11,242,300"
2676,51193,Westmoreland,VA,"Westmoreland County, VA","$58,409,700"
2677,51195,Wise,VA,"Wise County, VA","$14,919,400"
2678,51197,Wythe,VA,"Wythe County, VA","$2,954,000"
2679,51199,York,VA,"York County, VA","$297,174,100"
2680,51510,Alexandria city,VA,"Alexandria city County, VA","$186,601,100"
2681,51520,Bristol city,VA,"Bristol city County, VA","$3,197,500"
2682,51530,Buena Vista city,VA,"Buena Vista city County, VA","$35,471,100"
2683,51540,Charlottesville city,VA,"Charlottesville city County, VA","$5,091,400"
2684,51550,Chesapeake city,VA,"Chesapeake city County, VA","$503,631,200"
2685,51570,Colonial Heights city,VA,"Colonial Heights city County, VA","$11,900,500"
2686,51580,Covington city,VA,"Covington city County, VA","$12,346,700"
2687,51590,Danville city,VA,"Danville city County, VA","$25,984,400"
2688,51595,Emporia city,VA,"Emporia city County, VA","$1,695,200"
2689,51600,Fairfax city,VA,"Fairfax city County, VA","$52,980,400"
2690,51610,Falls Church city,VA,"Falls Church city County, VA","$18,695,400"
2691,51620,Franklin city,VA,"Franklin city County, VA","$26,235,700"
2692,51630,Fredericksburg city,VA,"Fredericksburg city County, VA","$4,672,400"
2693,51640,Galax city,VA,"Galax city County, VA","$38,400"
2694,51650,Hampton city,VA,"Hampton city County, VA","$975,427,300"
2695,51660,Harrisonburg city,VA,"Harrisonburg city County, VA","$7,994,300"
2696,51670,Hopewell city,VA,"Hopewell city County, VA","$2,488,100"
2697,51678,Lexington city,VA,"Lexington city County, VA","$1,998,700"
2698,51680,Lynchburg city,VA,"Lynchburg city County, VA","$29,763,300"
2699,51683,Manassas city,VA,"Manassas city County, VA","$3,134,500"
2700,51685,Manassas Park city,VA,"Manassas Park city County, VA","$527,100"
2701,51690,Martinsville city,VA,"Martinsville city County, VA","$12,215,500"
2702,51700,Newport News city,VA,"Newport News city County, VA","$164,176,200"
2703,51710,Norfolk city,VA,"Norfolk city County, VA","$1,351,887,500"
2704,51720,Norton city,VA,"Norton city County, VA","$2,392,200"
2705,51730,Petersburg city,VA,"Petersburg city County, VA","$17,346,800"
2706,51735,Poquoson city,VA,"Poquoson city County, VA","$798,912,900"
2707,51740,Portsmouth city,VA,"Portsmouth city County, VA","$323,949,100"
2708,51750,Radford city,VA,"Radford city County, VA","$123,100"
2709,51760,Richmond city,VA,"Richmond city County, VA","$77,574,100"
2710,51770,Roanoke city,VA,"Roanoke city County, VA","$159,904,500"
2711,51775,Salem city,VA,"Salem city County, VA","$79,848,000"
2712,51790,Staunton city,VA,"Staunton city County, VA","$9,317,500"
2713,51800,Suffolk city,VA,"Suffolk city County, VA","$48,377,600"
2714,51810,Virginia Beach city,VA,"Virginia Beach city County, VA","$1,500,172,200"
2715,51820,Waynesboro city,VA,"Waynesboro city County, VA","$30,151,400"
2716,51830,Williamsburg city,VA,"Williamsburg city County, VA","$2,540,900"
2717,51840,Winchester city,VA,"Winchester city County, VA","$2,748,100"
2718,53001,Adams,WA,"Adams County, WA","$122,000"
2719,53003,Asotin,WA,"Asotin County, WA","$940,700"
2720,53005,Benton,WA,"Benton County, WA","$10,148,500"
2721,53007,Chelan,WA,"Chelan County, WA","$24,048,200"
2722,53009,Clallam,WA,"Clallam County, WA","$16,114,600"
2723,53011,Clark,WA,"Clark County, WA","$31,586,600"
2724,53013,Columbia,WA,"Columbia County, WA","$4,426,400"
2725,53015,Cowlitz,WA,"Cowlitz County, WA","$79,165,400"
2726,53017,Douglas,WA,"Douglas County, WA","$190,600"
2727,53019,Ferry,WA,"Ferry County, WA","$523,100"
2728,53021,Franklin,WA,"Franklin County, WA","$512,200"
2729,53023,Garfield,WA,"Garfield County, WA","$60,000"
2730,53025,Grant,WA,"Grant County, WA","$2,264,500"
2731,53027,Grays Harbor,WA,"Grays Harbor County, WA","$114,437,300"
2732,53029,Island,WA,"Island County, WA","$48,873,300"
2733,53031,Jefferson,WA,"Jefferson County, WA","$6,763,700"
2734,53033,King,WA,"King County, WA","$632,304,100"
2735,53035,Kitsap,WA,"Kitsap County, WA","$39,180,100"
2736,53037,Kittitas,WA,"Kittitas County, WA","$33,482,900"
2737,53039,Klickitat,WA,"Klickitat County, WA","$1,447,300"
2738,53041,Lewis,WA,"Lewis County, WA","$288,908,500"
2739,53043,Lincoln,WA,"Lincoln County, WA","$625,700"
2740,53045,Mason,WA,"Mason County, WA","$42,035,000"
2741,53047,Okanogan,WA,"Okanogan County, WA","$11,905,000"
2742,53049,Pacific,WA,"Pacific County, WA","$24,458,000"
2743,53051,Pend Oreille,WA,"Pend Oreille County, WA","$12,874,900"
2744,53053,Pierce,WA,"Pierce County, WA","$162,721,200"
2745,53055,San Juan,WA,"San Juan County, WA","$1,440,000"
2746,53057,Skagit,WA,"Skagit County, WA","$115,407,500"
2747,53059,Skamania,WA,"Skamania County, WA","$3,704,700"
2748,53061,Snohomish,WA,"Snohomish County, WA","$257,686,500"
2749,53063,Spokane,WA,"Spokane County, WA","$11,152,900"
2750,53065,Stevens,WA,"Stevens County, WA","$2,379,600"
2751,53067,Thurston,WA,"Thurston County, WA","$59,772,000"
2752,53069,Wahkiakum,WA,"Wahkiakum County, WA","$13,891,400"
2753,53071,Walla Walla,WA,"Walla Walla County, WA","$15,170,400"
2754,53073,Whatcom,WA,"Whatcom County, WA","$198,410,900"
2755,53075,Whitman,WA,"Whitman County, WA","$3,373,700"
2756,53077,Yakima,WA,"Yakima County, WA","$36,582,200"
2757,54001,Barbour,WV,"Barbour County, WV","$16,488,800"
2758,54003,Berkeley,WV,"Berkeley County, WV","$20,189,900"
2759,54005,Boone,WV,"Boone County, WV","$23,765,900"
2760,54007,Braxton,WV,"Braxton County, WV","$2,405,200"
2761,54009,Brooke,WV,"Brooke County, WV","$24,577,000"
2762,54011,Cabell,WV,"Cabell County, WV","$46,490,100"
2763,54013,Calhoun,WV,"Calhoun County, WV","$11,006,100"
2764,54015,Clay,WV,"Clay County, WV","$6,277,100"
2765,54017,Doddridge,WV,"Doddridge County, WV","$1,980,400"
2766,54019,Fayette,WV,"Fayette County, WV","$14,802,100"
2767,54021,Gilmer,WV,"Gilmer County, WV","$24,740,500"
2768,54023,Grant,WV,"Grant County, WV","$13,048,300"
2769,54025,Greenbrier,WV,"Greenbrier County, WV","$76,871,400"
2770,54027,Hampshire,WV,"Hampshire County, WV","$10,401,400"
2771,54029,Hancock,WV,"Hancock County, WV","$17,035,000"
2772,54031,Hardy,WV,"Hardy County, WV","$13,514,900"
2773,54033,Harrison,WV,"Harrison County, WV","$29,610,900"
2774,54035,Jackson,WV,"Jackson County, WV","$25,808,100"
2775,54037,Jefferson,WV,"Jefferson County, WV","$13,919,700"
2776,54039,Kanawha,WV,"Kanawha County, WV","$208,908,600"
2777,54041,Lewis,WV,"Lewis County, WV","$11,409,900"
2778,54043,Lincoln,WV,"Lincoln County, WV","$26,127,400"
2779,54045,Logan,WV,"Logan County, WV","$131,186,500"
2780,54047,McDowell,WV,"McDowell County, WV","$42,926,000"
2781,54049,Marion,WV,"Marion County, WV","$24,888,900"
2782,54051,Marshall,WV,"Marshall County, WV","$28,251,400"
2783,54053,Mason,WV,"Mason County, WV","$5,180,900"
2784,54055,Mercer,WV,"Mercer County, WV","$24,136,800"
2785,54057,Mineral,WV,"Mineral County, WV","$9,267,100"
2786,54059,Mingo,WV,"Mingo County, WV","$113,321,400"
2787,54061,Monongalia,WV,"Monongalia County, WV","$26,719,200"
2788,54063,Monroe,WV,"Monroe County, WV","$4,854,500"
2789,54065,Morgan,WV,"Morgan County, WV","$16,151,900"
2790,54067,Nicholas,WV,"Nicholas County, WV","$23,388,100"
2791,54069,Ohio,WV,"Ohio County, WV","$141,435,300"
2792,54071,Pendleton,WV,"Pendleton County, WV","$2,591,200"
2793,54073,Pleasants,WV,"Pleasants County, WV","$2,284,300"
2794,54075,Pocahontas,WV,"Pocahontas County, WV","$44,879,100"
2795,54077,Preston,WV,"Preston County, WV","$5,268,700"
2796,54079,Putnam,WV,"Putnam County, WV","$33,315,200"
2797,54081,Raleigh,WV,"Raleigh County, WV","$35,883,700"
2798,54083,Randolph,WV,"Randolph County, WV","$24,310,500"
2799,54085,Ritchie,WV,"Ritchie County, WV","$2,341,800"
2800,54087,Roane,WV,"Roane County, WV","$14,194,800"
2801,54089,Summers,WV,"Summers County, WV","$19,370,400"
2802,54091,Taylor,WV,"Taylor County, WV","$4,007,800"
2803,54093,Tucker,WV,"Tucker County, WV","$62,121,700"
2804,54095,Tyler,WV,"Tyler County, WV","$2,229,300"
2805,54097,Upshur,WV,"Upshur County, WV","$12,632,900"
2806,54099,Wayne,WV,"Wayne County, WV","$27,005,200"
2807,54101,Webster,WV,"Webster County, WV","$11,262,700"
2808,54103,Wetzel,WV,"Wetzel County, WV","$29,434,500"
2809,54105,Wirt,WV,"Wirt County, WV","$3,279,500"
2810,54107,Wood,WV,"Wood County, WV","$69,039,600"
2811,54109,Wyoming,WV,"Wyoming County, WV","$50,385,800"
2812,55001,Adams,WI,"Adams County, WI","$5,576,800"
2813,55003,Ashland,WI,"Ashland County, WI","$945,000"
2814,55005,Barron,WI,"Barron County, WI","$1,676,000"
2815,55007,Bayfield,WI,"Bayfield County, WI","$3,020,200"
2816,55009,Brown,WI,"Brown County, WI","$31,382,800"
2817,55011,Buffalo,WI,"Buffalo County, WI","$1,890,400"
2818,55013,Burnett,WI,"Burnett County, WI","$3,611,200"
2819,55015,Calumet,WI,"Calumet County, WI","$1,620,800"
2820,55017,Chippewa,WI,"Chippewa County, WI","$2,848,200"
2821,55019,Clark,WI,"Clark County, WI","$3,402,800"
2822,55021,Columbia,WI,"Columbia County, WI","$20,766,100"
2823,55023,Crawford,WI,"Crawford County, WI","$14,608,100"
2824,55025,Dane,WI,"Dane County, WI","$57,472,600"
2825,55027,Dodge,WI,"Dodge County, WI","$5,762,000"
2826,55029,Door,WI,"Door County, WI","$12,326,500"
2827,55031,Douglas,WI,"Douglas County, WI","$4,771,100"
2828,55033,Dunn,WI,"Dunn County, WI","$895,600"
2829,55035,Eau Claire,WI,"Eau Claire County, WI","$4,206,200"
2830,55037,Florence,WI,"Florence County, WI","$85,000"
2831,55039,Fond du Lac,WI,"Fond du Lac County, WI","$46,000,700"
2832,55041,Forest,WI,"Forest County, WI","$223,000"
2833,55043,Grant,WI,"Grant County, WI","$7,645,000"
2834,55045,Green,WI,"Green County, WI","$4,371,300"
2835,55047,Green Lake,WI,"Green Lake County, WI","$9,417,600"
2836,55049,Iowa,WI,"Iowa County, WI","$2,618,800"
2837,55051,Iron,WI,"Iron County, WI","$780,000"
2838,55053,Jackson,WI,"Jackson County, WI","$2,822,000"
2839,55055,Jefferson,WI,"Jefferson County, WI","$45,764,600"
2840,55057,Juneau,WI,"Juneau County, WI","$14,580,300"
2841,55059,Kenosha,WI,"Kenosha County, WI","$40,475,900"
2842,55061,Kewaunee,WI,"Kewaunee County, WI","$1,992,000"
2843,55063,La Crosse,WI,"La Crosse County, WI","$18,399,000"
2844,55065,Lafayette,WI,"Lafayette County, WI","$2,964,400"
2845,55067,Langlade,WI,"Langlade County, WI","$1,028,400"
2846,55069,Lincoln,WI,"Lincoln County, WI","$51,000"
2847,55071,Manitowoc,WI,"Manitowoc County, WI","$3,097,000"
2848,55073,Marathon,WI,"Marathon County, WI","$5,513,000"
2849,55075,Marinette,WI,"Marinette County, WI","$2,172,100"
2850,55077,Marquette,WI,"Marquette County, WI","$3,703,200"
2851,55079,Milwaukee,WI,"Milwaukee County, WI","$181,252,300"
2852,55081,Monroe,WI,"Monroe County, WI","$9,572,000"
2853,55083,Oconto,WI,"Oconto County, WI","$14,323,900"
2854,55085,Oneida,WI,"Oneida County, WI","$1,085,000"
2855,55087,Outagamie,WI,"Outagamie County, WI","$5,790,300"
2856,55089,Ozaukee,WI,"Ozaukee County, WI","$51,270,200"
2857,55091,Pepin,WI,"Pepin County, WI","$4,526,900"
2858,55093,Pierce,WI,"Pierce County, WI","$14,404,600"
2859,55095,Polk,WI,"Polk County, WI","$1,132,800"
2860,55097,Portage,WI,"Portage County, WI","$2,196,200"
2861,55099,Price,WI,"Price County, WI","$566,800"
2862,55101,Racine,WI,"Racine County, WI","$20,752,000"
2863,55103,Richland,WI,"Richland County, WI","$6,698,500"
2864,55105,Rock,WI,"Rock County, WI","$33,684,200"
2865,55107,Rusk,WI,"Rusk County, WI","$1,086,700"
2866,55109,St. Croix,WI,"St. Croix County, WI","$14,012,700"
2867,55111,Sauk,WI,"Sauk County, WI","$29,908,700"
2868,55113,Sawyer,WI,"Sawyer County, WI","$923,600"
2869,55115,Shawano,WI,"Shawano County, WI","$1,271,400"
2870,55117,Sheboygan,WI,"Sheboygan County, WI","$8,239,900"
2871,55121,Trempealeau,WI,"Trempealeau County, WI","$17,484,000"
2872,55123,Vernon,WI,"Vernon County, WI","$18,043,300"
2873,55127,Walworth,WI,"Walworth County, WI","$9,025,400"
2874,55129,Washburn,WI,"Washburn County, WI","$3,309,800"
2875,55131,Washington,WI,"Washington County, WI","$9,423,900"
2876,55133,Waukesha,WI,"Waukesha County, WI","$58,159,500"
2877,55135,Waupaca,WI,"Waupaca County, WI","$5,769,700"
2878,55137,Waushara,WI,"Waushara County, WI","$3,448,200"
2879,55139,Winnebago,WI,"Winnebago County, WI","$24,363,500"
2880,55141,Wood,WI,"Wood County, WI","$4,651,300"
2881,56001,Albany,WY,"Albany County, WY","$2,097,500"
2882,56003,Big Horn,WY,"Big Horn County, WY","$1,434,000"
2883,56005,Campbell,WY,"Campbell County, WY","$1,611,700"
2884,56007,Carbon,WY,"Carbon County, WY","$3,710,200"
2885,56009,Converse,WY,"Converse County, WY","$397,900"
2886,56013,Fremont,WY,"Fremont County, WY","$3,083,900"
2887,56015,Goshen,WY,"Goshen County, WY","$2,425,700"
2888,56017,Hot Springs,WY,"Hot Springs County, WY","$250,000"
2889,56019,Johnson,WY,"Johnson County, WY","$1,143,700"
2890,56021,Laramie,WY,"Laramie County, WY","$17,632,900"
2891,56023,Lincoln,WY,"Lincoln County, WY","$964,800"
2892,56025,Natrona,WY,"Natrona County, WY","$5,251,900"
2893,56027,Niobrara,WY,"Niobrara County, WY","$81,300"
2894,56029,Park,WY,"Park County, WY","$3,116,200"
2895,56031,Platte,WY,"Platte County, WY","$350,000"
2896,56033,Sheridan,WY,"Sheridan County, WY","$11,249,000"
2897,56035,Sublette,WY,"Sublette County, WY","$110,000"
2898,56037,Sweetwater,WY,"Sweetwater County, WY","$2,363,100"
2899,56039,Teton,WY,"Teton County, WY","$7,100,000"
2900,56041,Uinta,WY,"Uinta County, WY","$906,000"
2901,56043,Washakie,WY,"Washakie County, WY","$647,300"
2902,56045,Weston,WY,"Weston County, WY","$81,400"
