year,month,propertyState,num_policies_bought,num_policies_term,num_policies_net
2013,11,MD,4082,4111,-29
2013,11,ME,569,561,8
2013,11,MI,673,707,-34
2013,11,MN,419,437,-18
2013,11,MO,999,1046,-47
2013,11,MS,3778,3947,-169
2013,11,MT,199,185,14
2013,11,NC,7549,7547,2
2013,11,ND,499,494,5
2013,11,NE,282,297,-15
2013,11,NH,507,511,-4
2013,11,NJ,12707,12310,397
2013,11,NM,476,468,8
2013,11,NV,694,695,-1
2013,11,NY,12170,11786,384
2013,11,OH,1663,1757,-94
2013,11,OK,830,844,-14
2013,11,OR,2118,2167,-49
2013,11,PA,3733,3960,-227
2013,11,PR,1205,1447,-242
2013,11,RI,774,787,-13
2013,11,SC,10345,10319,26
2013,11,SD,203,203,0
2013,11,TN,1643,1655,-12
2013,11,TX,33408,34721,-1313
2013,11,UT,256,258,-2
2013,11,VA,6906,7215,-309
2013,11,VI,32,31,1
2013,11,VT,264,264,0
2013,11,WA,3678,3872,-194
2013,11,WI,544,559,-15
2013,11,WV,737,810,-73
2013,11,WY,94,87,7
2013,12,AK,143,140,3
2013,12,AL,2873,3899,-1026
2013,12,AR,645,661,-16
2013,12,AZ,1301,1217,84
2013,12,CA,17610,19014,-1404
2013,12,CO,1154,975,179
2013,12,CT,2275,2275,0
2013,12,DC,145,139,6
2013,12,DE,1357,1390,-33
2013,12,FL,107134,111097,-3963
2013,12,GA,4521,4658,-137
2013,12,GU,5,5,0
2013,12,HI,3325,3369,-44
2013,12,IA,549,575,-26
2013,12,ID,266,277,-11
2013,12,IL,1589,1525,64
2013,12,IN,937,960,-23
2013,12,KS,467,494,-27
2013,12,KY,889,926,-37
2013,12,LA,23297,23946,-649
2013,12,MA,3025,3035,-10
2013,12,MD,4222,4318,-96
2013,12,ME,505,502,3
2013,12,MI,897,926,-29
2013,12,MN,345,368,-23
2013,12,MO,932,1017,-85
2013,12,MP,1,1,0
2013,12,MS,3479,3625,-146
2013,12,MT,193,191,2
2013,12,NC,6576,6807,-231
2013,12,ND,453,467,-14
2013,12,NE,361,386,-25
2013,12,NH,363,381,-18
2013,12,NJ,13102,13482,-380
2013,12,NM,538,545,-7
2013,12,NV,557,583,-26
2013,12,NY,12453,12308,145
2013,12,OH,1636,1683,-47
2013,12,OK,773,746,27
2013,12,OR,2073,2162,-89
2013,12,PA,3262,3464,-202
2013,12,PR,506,783,-277
2013,12,RI,671,647,24
2013,12,SC,9897,9885,12
2013,12,SD,229,236,-7
2013,12,TN,1466,1523,-57
2013,12,TX,27260,27958,-698
2013,12,UN,1,1,0
2013,12,UT,209,213,-4
2013,12,VA,5962,6184,-222
2013,12,VI,91,102,-11
2013,12,VT,165,182,-17
2013,12,WA,2959,3200,-241
2013,12,WI,487,485,2
2013,12,WV,667,707,-40
2013,12,WY,86,83,3
2014,1,AK,113,111,2
2014,1,AL,2004,2009,-5
2014,1,AR,561,596,-35
2014,1,AZ,1247,1199,48
2014,1,CA,14745,16011,-1266
2014,1,CO,968,850,118
2014,1,CT,1999,1931,68
2014,1,DC,154,97,57
2014,1,DE,1356,1351,5
2014,1,FL,101582,105472,-3890
2014,1,GA,4126,4110,16
2014,1,GU,3,5,-2
2014,1,HI,2529,2575,-46
2014,1,IA,542,564,-22
2014,1,ID,242,258,-16
2014,1,IL,1748,1729,19
2014,1,IN,925,888,37
2014,1,KS,461,449,12
2014,1,KY,756,770,-14
2014,1,LA,20168,20477,-309
2014,1,MA,2312,2261,51
2014,1,MD,3496,3540,-44
2014,1,ME,422,418,4
2014,1,MI,639,640,-1
2014,1,MN,332,332,0
2014,1,MO,802,804,-2
2014,1,MS,3142,3307,-165
2014,1,MT,228,205,23
2014,1,NC,6649,6704,-55
2014,1,ND,603,579,24
2014,1,NE,340,345,-5
2014,1,NH,330,312,18
2014,1,NJ,9954,10370,-416
2014,1,NM,522,517,5
2014,1,NV,660,704,-44
2014,1,NY,10569,10691,-122
2014,1,OH,1452,1450,2
2014,1,OK,640,619,21
2014,1,OR,1807,1931,-124
2014,1,PA,3573,3677,-104
2014,1,PR,606,892,-286
2014,1,RI,731,694,37
2014,1,SC,8954,8730,224
2014,1,SD,195,207,-12
2014,1,TN,1266,1268,-2
2014,1,TX,25044,25880,-836
2014,1,UT,162,162,0
2014,1,VA,4821,4842,-21
2014,1,VI,48,56,-8
2014,1,VT,162,167,-5
2014,1,WA,2280,2344,-64
2014,1,WI,565,588,-23
2014,1,WV,599,645,-46
2014,1,WY,72,80,-8
2014,2,AK,146,133,13
2014,2,AL,2951,3069,-118
2014,2,AR,740,754,-14
2014,2,AZ,1351,1292,59
2014,2,CA,14170,14843,-673
2014,2,CO,988,813,175
2014,2,CT,1348,1345,3
2014,2,DC,156,208,-52
2014,2,DE,982,964,18
2014,2,FL,94382,97257,-2875
2014,2,GA,4457,4544,-87
2014,2,GU,1,2,-1
2014,2,HI,5356,5360,-4
2014,2,IA,659,665,-6
2014,2,ID,389,411,-22
2014,2,IL,1982,1904,78
2014,2,IN,1121,1069,52
2014,2,KS,467,499,-32
2014,2,KY,909,957,-48
2014,2,LA,22955,23655,-700
2014,2,MA,2310,2045,265
2014,2,MD,2832,2865,-33
2014,2,ME,405,394,11
2014,2,MI,929,873,56
2014,2,MN,614,595,19
2014,2,MO,813,930,-117
2014,2,MS,3905,4039,-134
2014,2,MT,312,279,33
2014,2,NC,6655,6756,-101
2014,2,ND,851,899,-48
2014,2,NE,418,415,3
2014,2,NH,361,363,-2
2014,2,NJ,9788,9972,-184
2014,2,NM,438,444,-6
2014,2,NV,914,979,-65
2014,2,NY,10652,10595,57
2014,2,OH,1804,1793,11
2014,2,OK,629,641,-12
2014,2,OR,1781,1868,-87
2014,2,PA,4041,4173,-132
2014,2,PR,217,349,-132
2014,2,RI,758,743,15
2014,2,SC,8783,8691,92
2014,2,SD,247,252,-5
2014,2,TN,1400,1449,-49
2014,2,TX,28479,29587,-1108
2014,2,UN,1,1,0
2014,2,UT,322,333,-11
2014,2,VA,5018,5072,-54
2014,2,VI,71,76,-5
2014,2,VT,173,170,3
2014,2,WA,2095,2227,-132
2014,2,WI,543,519,24
2014,2,WV,865,931,-66
2014,2,WY,102,98,4
2014,3,AK,134,138,-4
2014,3,AL,2861,2920,-59
2014,3,AR,804,815,-11
2014,3,AZ,1234,1240,-6
2014,3,CA,11774,12375,-601
2014,3,CO,1380,1204,176
2014,3,CT,2140,2230,-90
2014,3,DC,153,124,29
2014,3,DE,1161,1156,5
2014,3,FL,119196,123280,-4084
2014,3,GA,5404,5431,-27
2014,3,GU,2,3,-1
2014,3,HI,3438,3515,-77
2014,3,IA,1345,1315,30
2014,3,ID,540,553,-13
2014,3,IL,3132,2399,733
2014,3,IN,1478,1303,175
2014,3,KS,592,595,-3
2014,3,KY,1071,1123,-52
2014,3,LA,29767,30422,-655
2014,3,MA,2534,2500,34
2014,3,MD,3951,3904,47
2014,3,ME,521,526,-5
2014,3,MI,1401,1023,378
2014,3,MN,1879,1854,25
2014,3,MO,1149,1209,-60
2014,3,MS,5113,5374,-261
2014,3,MT,494,440,54
2014,3,NC,8140,8324,-184
2014,3,ND,2705,3190,-485
2014,3,NE,548,489,59
2014,3,NH,421,429,-8
2014,3,NJ,10699,11479,-780
2014,3,NM,551,562,-11
2014,3,NV,888,934,-46
2014,3,NY,11368,11552,-184
2014,3,OH,2000,1982,18
2014,3,OK,853,839,14
2014,3,OR,1506,1608,-102
2014,3,PA,4578,4606,-28
2014,3,PR,235,529,-294
2014,3,RI,692,666,26
2014,3,SC,11379,11493,-114
2014,3,SD,450,501,-51
2014,3,TN,2074,2194,-120
2014,3,TX,31850,32951,-1101
2014,3,UN,2,2,0
2014,3,UT,284,294,-10
2014,3,VA,6681,6776,-95
2014,3,VI,64,63,1
2014,3,VT,235,247,-12
2014,3,WA,2280,2291,-11
2014,3,WI,954,841,113
2014,3,WV,912,1001,-89
2014,3,WY,125,112,13
2014,4,AK,200,219,-19
2014,4,AL,4582,4514,68
2014,4,AR,867,888,-21
2014,4,AZ,1288,1286,2
2014,4,CA,10802,11296,-494
2014,4,CO,1932,1379,553
2014,4,CT,1837,1883,-46
2014,4,DC,92,89,3
2014,4,DE,1357,1357,0
2014,4,FL,141516,145050,-3534
2014,4,GA,5427,5528,-101
2014,4,GU,2,3,-1
2014,4,HI,3486,3515,-29
2014,4,IA,1324,1328,-4
2014,4,ID,402,412,-10
2014,4,IL,2724,2731,-7
2014,4,IN,1419,1475,-56
2014,4,KS,763,779,-16
2014,4,KY,1132,1157,-25
2014,4,LA,37869,38781,-912
2014,4,MA,2376,2386,-10
2014,4,MD,3504,3505,-1
2014,4,ME,645,623,22
2014,4,MI,1137,960,177
2014,4,MN,1739,1705,34
2014,4,MO,1576,1676,-100
2014,4,MS,5713,5940,-227
2014,4,MT,856,504,352
2014,4,NC,8903,9098,-195
2014,4,ND,1782,2264,-482
2014,4,NE,614,538,76
2014,4,NH,452,468,-16
2014,4,NJ,11065,11466,-401
2014,4,NM,627,639,-12
2014,4,NV,634,660,-26
2014,4,NY,11355,11087,268
2014,4,OH,2022,2086,-64
2014,4,OK,940,980,-40
2014,4,OR,1713,1756,-43
2014,4,PA,3623,3736,-113
2014,4,PR,364,649,-285
2014,4,RI,750,770,-20
2014,4,SC,13021,13055,-34
2014,4,SD,389,388,1
2014,4,TN,2102,2148,-46
2014,4,TX,39071,40577,-1506
2014,4,UT,295,318,-23
2014,4,VA,5947,6110,-163
2014,4,VI,87,105,-18
2014,4,VT,246,234,12
2014,4,WA,1951,1959,-8
2014,4,WI,1197,1127,70
2014,4,WV,939,1000,-61
2014,4,WY,239,197,42
2014,5,AK,171,156,15
2014,5,AL,4212,4062,150
2014,5,AR,874,940,-66
2014,5,AZ,1284,1223,61
2014,5,CA,9581,9899,-318
2014,5,CO,2299,1758,541
2014,5,CT,1963,1916,47
2014,5,DC,137,101,36
2014,5,DE,1504,1428,76
2014,5,FL,147118,151422,-4304
2014,5,GA,6246,6405,-159
2014,5,GU,5,5,0
2014,5,HI,4180,4146,34
2014,5,IA,831,887,-56
2014,5,ID,635,670,-35
2014,5,IL,2622,2809,-187
2014,5,IN,1281,1302,-21
2014,5,KS,624,638,-14
2014,5,KY,1102,1082,20
2014,5,LA,41205,42514,-1309
2014,5,MA,3071,2695,376
2014,5,MD,3506,3457,49
2014,5,ME,446,425,21
2014,5,MI,1011,1041,-30
2014,5,MN,637,633,4
2014,5,MO,1260,1277,-17
2014,5,MS,6727,6999,-272
2014,5,MT,605,438,167
2014,5,NC,9892,9903,-11
2014,5,ND,521,730,-209
2014,5,NE,473,512,-39
2014,5,NH,431,416,15
2014,5,NJ,11459,11656,-197
2014,5,NM,584,581,3
2014,5,NV,575,605,-30
2014,5,NY,13439,12438,1001
2014,5,OH,1738,1767,-29
2014,5,OK,987,1000,-13
2014,5,OR,1336,1419,-83
2014,5,PA,3621,3691,-70
2014,5,PR,279,533,-254
2014,5,RI,870,873,-3
2014,5,SC,14506,14502,4
2014,5,SD,322,329,-7
2014,5,TN,1743,1855,-112
2014,5,TX,48995,50542,-1547
2014,5,UN,3,2,1
2014,5,UT,392,413,-21
2014,5,VA,6783,6959,-176
2014,5,VI,41,37,4
2014,5,VT,165,164,1
2014,5,WA,1762,1919,-157
2014,5,WI,750,819,-69
2014,5,WV,751,813,-62
2014,5,WY,214,191,23
2014,6,AK,151,142,9
2014,6,AL,4263,4084,179
2014,6,AR,1063,1144,-81
2014,6,AZ,1524,1482,42
2014,6,CA,8970,9096,-126
2014,6,CO,1953,1620,333
2014,6,CT,2021,2049,-28
2014,6,DC,386,370,16
2014,6,DE,1534,1547,-13
2014,6,FL,170305,173251,-2946
2014,6,GA,7497,7754,-257
2014,6,GU,7,9,-2
2014,6,HI,4174,4159,15
2014,6,IA,796,834,-38
2014,6,ID,314,328,-14
2014,6,IL,2620,2586,34
2014,6,IN,1171,1165,6
2014,6,KS,732,771,-39
2014,6,KY,1107,1111,-4
2014,6,LA,50220,51774,-1554
2014,6,MA,3460,3020,440
2014,6,MD,4675,4663,12
2014,6,ME,426,421,5
2014,6,MI,915,927,-12
2014,6,MN,531,559,-28
2014,6,MO,1189,1271,-82
2014,6,MS,7161,7572,-411
2014,6,MT,516,545,-29
2014,6,NC,11654,11921,-267
2014,6,ND,672,747,-75
2014,6,NE,514,528,-14
2014,6,NH,389,392,-3
2014,6,NJ,12982,13274,-292
2014,6,NM,536,566,-30
2014,6,NV,549,552,-3
2014,6,NY,13603,12860,743
2014,6,OH,1889,1710,179
2014,6,OK,1026,1081,-55
2014,6,OR,1377,1321,56
2014,6,PA,3440,3497,-57
2014,6,PR,285,501,-216
2014,6,RI,899,896,3
2014,6,SC,16610,16938,-328
2014,6,SD,454,471,-17
2014,6,TN,3024,3269,-245
2014,6,TX,69892,73075,-3183
2014,6,UT,252,266,-14
2014,6,VA,9328,9573,-245
2014,6,VI,138,199,-61
2014,6,VT,200,214,-14
2014,6,WA,1573,1645,-72
2014,6,WI,708,722,-14
2014,6,WV,732,785,-53
2014,6,WY,181,185,-4
2014,7,AK,160,156,4
2014,7,AL,4814,4645,169
2014,7,AR,863,866,-3
2014,7,AZ,1937,1917,20
2014,7,CA,9601,9609,-8
2014,7,CO,1565,1399,166
2014,7,CT,2363,2352,11
2014,7,DC,166,146,20
2014,7,DE,1695,1732,-37
2014,7,FL,175831,180918,-5087
2014,7,GA,9086,9530,-444
2014,7,GU,1,1,0
2014,7,HI,3556,3543,13
2014,7,IA,1230,1272,-42
2014,7,ID,257,271,-14
2014,7,IL,2478,2598,-120
2014,7,IN,1573,1605,-32
2014,7,KS,812,829,-17
2014,7,KY,1109,1195,-86
2014,7,LA,50889,52001,-1112
2014,7,MA,3681,3445,236
2014,7,MD,5227,5311,-84
2014,7,ME,535,539,-4
2014,7,MI,1000,1046,-46
2014,7,MN,733,665,68
2014,7,MO,1340,1369,-29
2014,7,MS,6451,6691,-240
2014,7,MT,386,415,-29
2014,7,NC,12944,13307,-363
2014,7,ND,554,641,-87
2014,7,NE,597,621,-24
2014,7,NH,531,562,-31
2014,7,NJ,14412,14756,-344
2014,7,NM,671,701,-30
2014,7,NV,606,614,-8
2014,7,NY,14052,14255,-203
2014,7,OH,2022,1884,138
2014,7,OK,1136,1199,-63
2014,7,OR,1368,1418,-50
2014,7,PA,3695,3849,-154
2014,7,PR,338,543,-205
2014,7,RI,1153,1167,-14
2014,7,SC,18121,18424,-303
2014,7,SD,399,390,9
2014,7,TN,2095,2158,-63
2014,7,TX,93732,99363,-5631
2014,7,UT,251,274,-23
2014,7,VA,11433,11804,-371
2014,7,VI,37,44,-7
2014,7,VT,219,231,-12
2014,7,WA,1700,1732,-32
2014,7,WI,820,849,-29
2014,7,WV,803,885,-82
2014,7,WY,145,160,-15
2014,8,AK,224,197,27
2014,8,AL,3946,3969,-23
2014,8,AR,847,860,-13
2014,8,AZ,2323,2261,62
2014,8,CA,9073,9200,-127
2014,8,CO,2023,2088,-65
2014,8,CT,2794,2885,-91
2014,8,DC,449,450,-1
2014,8,DE,1897,1902,-5
2014,8,FL,154275,158796,-4521
2014,8,GA,8929,9053,-124
2014,8,GU,4,7,-3
2014,8,HI,6972,6960,12
2014,8,IA,871,873,-2
2014,8,ID,316,302,14
2014,8,IL,2263,2342,-79
2014,8,IN,1390,1419,-29
2014,8,KS,649,678,-29
2014,8,KY,1097,1127,-30
2014,8,LA,42534,43462,-928
2014,8,MA,4426,4069,357
2014,8,MD,4745,4731,14
2014,8,ME,546,563,-17
2014,8,MI,952,957,-5
2014,8,MN,566,553,13
2014,8,MO,1315,1327,-12
2014,8,MS,5588,5787,-199
2014,8,MT,298,304,-6
2014,8,NC,12920,13347,-427
2014,8,ND,701,744,-43
2014,8,NE,464,482,-18
2014,8,NH,372,385,-13
2014,8,NJ,14305,14764,-459
2014,8,NM,766,785,-19
2014,8,NV,770,823,-53
2014,8,NY,14811,14874,-63
2014,8,OH,2100,2040,60
2014,8,OK,1054,1135,-81
2014,8,OR,1348,1424,-76
2014,8,PA,4331,4475,-144
2014,8,PR,505,10362,-9857
2014,8,RI,1667,1477,190
2014,8,SC,18206,18193,13
2014,8,SD,434,433,1
2014,8,TN,2143,2184,-41
2014,8,TX,69655,73025,-3370
2014,8,UT,222,238,-16
2014,8,VA,11193,11566,-373
2014,8,VI,71,85,-14
2014,8,VT,196,197,-1
2014,8,WA,1699,1711,-12
2014,8,WI,785,802,-17
2014,8,WV,839,918,-79
2014,8,WY,147,148,-1
2014,9,AK,163,171,-8
2014,9,AL,3904,4036,-132
2014,9,AR,895,917,-22
2014,9,AZ,2348,1998,350
2014,9,CA,9926,10277,-351
2014,9,CO,1770,1659,111
2014,9,CT,2801,2904,-103
2014,9,DC,429,432,-3
2014,9,DE,1848,1870,-22
2014,9,FL,134352,141056,-6704
2014,9,GA,7422,7719,-297
2014,9,GU,7,6,1
2014,9,HI,6207,5172,1035
2014,9,IA,869,888,-19
2014,9,ID,296,279,17
2014,9,IL,2002,2042,-40
2014,9,IN,1265,1286,-21
2014,9,KS,619,650,-31
2014,9,KY,1149,1218,-69
2014,9,LA,36307,37086,-779
2014,9,MA,4811,4112,699
2014,9,MD,4589,4610,-21
2014,9,ME,576,580,-4
2014,9,MI,1040,826,214
2014,9,MN,540,540,0
2014,9,MO,1141,1195,-54
2014,9,MS,4582,4695,-113
2014,9,MT,243,266,-23
2014,9,NC,11058,11335,-277
2014,9,ND,961,978,-17
2014,9,NE,404,394,10
2014,9,NH,597,624,-27
2014,9,NJ,14259,14528,-269
2014,9,NM,716,699,17
2014,9,NV,655,657,-2
2014,9,NY,16843,16880,-37
2014,9,OH,2030,2016,14
2014,9,OK,951,1032,-81
2014,9,OR,1691,1812,-121
2014,9,PA,3947,4121,-174
2014,9,PR,354,754,-400
2014,9,RI,1474,1479,-5
2014,9,SC,16215,16404,-189
2014,9,SD,307,314,-7
2014,9,TN,2071,2113,-42
2014,9,TX,52576,54766,-2190
2014,9,UT,316,282,34
2014,9,VA,9863,10223,-360
2014,9,VI,63,80,-17
2014,9,VT,219,218,1
2014,9,WA,1887,1958,-71
2014,9,WI,806,846,-40
2014,9,WV,833,909,-76
2014,9,WY,101,112,-11
2014,10,AK,181,190,-9
2014,10,AL,3432,3409,23
2014,10,AR,809,822,-13
2014,10,AZ,2854,1859,995
2014,10,CA,14894,14951,-57
2014,10,CO,1854,2061,-207
2014,10,CT,2529,2554,-25
2014,10,DC,166,158,8
2014,10,DE,1994,1974,20
2014,10,FL,126002,130520,-4518
2014,10,GA,7234,7435,-201
2014,10,GU,3,2,1
2014,10,HI,4923,4086,837
2014,10,IA,703,703,0
2014,10,ID,356,344,12
2014,10,IL,2037,2006,31
2014,10,IN,1315,1292,23
2014,10,KS,594,592,2
2014,10,KY,1040,1053,-13
2014,10,LA,28463,29014,-551
2014,10,MA,5412,4261,1151
2014,10,MD,4901,4930,-29
2014,10,ME,759,727,32
2014,10,MI,1013,829,184
2014,10,MN,560,556,4
2014,10,MO,1041,1054,-13
2014,10,MP,1,0,1
2014,10,MS,4031,4124,-93
2014,10,MT,220,236,-16
2014,10,NC,9237,9490,-253
2014,10,ND,816,843,-27
2014,10,NE,382,372,10
2014,10,NH,463,471,-8
2014,10,NJ,13739,13954,-215
2014,10,NM,653,652,1
2014,10,NV,741,1095,-354
2014,10,NY,15356,15118,238
2014,10,OH,2047,2035,12
2014,10,OK,989,1040,-51
2014,10,OR,2003,2053,-50
2014,10,PA,5038,5211,-173
2014,10,PR,356,1171,-815
2014,10,RI,1052,1072,-20
2014,10,SC,13812,13777,35
2014,10,SD,253,251,2
2014,10,TN,1992,1950,42
2014,10,TX,44256,45767,-1511
2014,10,UT,324,313,11
2014,10,VA,9950,10181,-231
2014,10,VI,59,165,-106
2014,10,VT,294,285,9
2014,10,WA,3037,3252,-215
2014,10,WI,643,678,-35
2014,10,WV,802,844,-42
2014,10,WY,100,116,-16
2014,11,AK,165,158,7
2014,11,AL,2768,2719,49
2014,11,AR,676,671,5
2014,11,AZ,1642,1371,271
2014,11,CA,16317,16882,-565
2014,11,CO,1179,1288,-109
2014,11,CT,2376,2395,-19
2014,11,DC,127,132,-5
2014,11,DE,1368,1356,12
2014,11,FL,93996,99609,-5613
2014,11,GA,5410,5639,-229
2014,11,GU,1,2,-1
2014,11,HI,3926,3898,28
2014,11,IA,513,507,6
2014,11,ID,267,274,-7
2014,11,IL,1696,1848,-152
2014,11,IN,1087,1067,20
2014,11,KS,490,495,-5
2014,11,KY,976,980,-4
2014,11,LA,22427,22985,-558
2014,11,MA,3873,3246,627
2014,11,MD,3895,3974,-79
2014,11,ME,566,575,-9
2014,11,MI,761,689,72
2014,11,MN,415,422,-7
2014,11,MO,980,997,-17
2014,11,MS,3756,3836,-80
2014,11,MT,218,200,18
2014,11,NC,7378,7439,-61
2014,11,ND,536,522,14
2014,11,NE,276,289,-13
2014,11,NH,490,505,-15
2014,11,NJ,12384,12485,-101
2014,11,NM,453,466,-13
2014,11,NV,665,689,-24
2014,11,NY,11675,11432,243
2014,11,OH,1614,1632,-18
2014,11,OK,808,841,-33
2014,11,OR,2133,2124,9
2014,11,PA,3630,3717,-87
2014,11,PR,223,1216,-993
2014,11,RI,790,776,14
2014,11,SC,10465,10312,153
2014,11,SD,222,222,0
2014,11,TN,1593,1629,-36
2014,11,TX,31922,32982,-1060
2014,11,UT,263,246,17
2014,11,VA,6749,6730,19
2014,11,VI,32,36,-4
2014,11,VT,269,269,0
2014,11,WA,3288,3446,-158
2014,11,WI,555,561,-6
2014,11,WV,716,745,-29
2014,11,WY,90,93,-3
2014,12,AK,118,129,-11
2014,12,AL,2794,2641,153
2014,12,AR,673,624,49
2014,12,AZ,1424,1338,86
2014,12,CA,16839,17374,-535
2014,12,CO,1147,1128,19
2014,12,CT,2279,2306,-27
2014,12,DC,136,147,-11
2014,12,DE,1336,1333,3
2014,12,FL,98148,105657,-7509
2014,12,GA,4484,4580,-96
2014,12,GU,3,5,-2
2014,12,HI,4323,4261,62
2014,12,IA,547,561,-14
2014,12,ID,258,268,-10
2014,12,IL,1577,1627,-50
2014,12,IN,1002,973,29
2014,12,KS,448,464,-16
2014,12,KY,892,922,-30
2014,12,LA,21028,21394,-366
2014,12,MA,3499,3166,333
2014,12,MD,4087,4098,-11
2014,12,ME,521,515,6
2014,12,MI,1003,932,71
2014,12,MN,375,372,3
2014,12,MO,909,898,11
2014,12,MP,1,1,0
2014,12,MS,3431,3527,-96
2014,12,MT,188,198,-10
2014,12,NC,6410,6525,-115
2014,12,ND,536,444,92
2014,12,NE,341,351,-10
2014,12,NH,343,347,-4
2014,12,NJ,10947,11128,-181
2014,12,NM,526,556,-30
2014,12,NV,567,560,7
2014,12,NY,12294,12233,61
2014,12,OH,1616,1651,-35
2014,12,OK,712,793,-81
2014,12,OR,1966,2055,-89
2014,12,PA,3299,3275,24
2014,12,PR,238,506,-268
2014,12,RI,677,689,-12
2014,12,SC,10305,10066,239
2014,12,SD,225,217,8
2014,12,TN,1445,1459,-14
2014,12,TX,26965,28215,-1250
2014,12,UN,1,1,0
2014,12,UT,238,225,13
2014,12,VA,6607,6754,-147
2014,12,VI,86,91,-5
2014,12,VT,158,163,-5
2014,12,WA,2904,2963,-59
2014,12,WI,473,500,-27
2014,12,WV,642,647,-5
2014,12,WY,94,89,5
2015,1,AK,129,128,1
2015,1,AL,2179,2116,63
2015,1,AR,562,579,-17
2015,1,AZ,1333,1300,33
2015,1,CA,15214,14748,466
2015,1,CO,1016,997,19
2015,1,CT,1862,1882,-20
2015,1,DC,136,154,-18
2015,1,DE,1400,1373,27
2015,1,FL,93539,100321,-6782
2015,1,GA,4522,4526,-4
2015,1,GU,3,3,0
2015,1,HI,3091,2935,156
2015,1,IA,517,518,-1
2015,1,ID,239,243,-4
2015,1,IL,1708,1740,-32
2015,1,IN,990,906,84
2015,1,KS,486,493,-7
2015,1,KY,766,768,-2
2015,1,LA,20297,20663,-366
2015,1,MA,2572,2453,119
2015,1,MD,3487,3482,5
2015,1,ME,425,415,10
2015,1,MI,706,655,51
2015,1,MN,330,339,-9
2015,1,MO,752,765,-13
2015,1,MS,3095,3187,-92
2015,1,MT,225,227,-2
2015,1,NC,6564,6663,-99
2015,1,ND,1108,442,666
2015,1,NE,329,321,8
2015,1,NH,310,322,-12
2015,1,NJ,9505,9671,-166
2015,1,NM,470,486,-16
2015,1,NV,653,651,2
2015,1,NY,10513,10382,131
2015,1,OH,1426,1438,-12
2015,1,OK,608,655,-47
2015,1,OR,1720,1755,-35
2015,1,PA,3450,3400,50
2015,1,PR,468,511,-43
2015,1,RI,733,734,-1
2015,1,SC,9062,8958,104
2015,1,SD,192,190,2
2015,1,TN,1211,1259,-48
2015,1,TX,24720,25355,-635
2015,1,UT,194,178,16
2015,1,VA,5370,5588,-218
2015,1,VI,47,49,-2
2015,1,VT,158,168,-10
2015,1,WA,2335,2279,56
2015,1,WI,640,569,71
2015,1,WV,565,606,-41
2015,1,WY,63,68,-5
2015,2,AK,129,130,-1
2015,2,AL,3247,3177,70
2015,2,AR,689,717,-28
2015,2,AZ,1385,1355,30
2015,2,CA,13689,14156,-467
2015,2,CO,919,931,-12
2015,2,CT,1335,1339,-4
2015,2,DC,148,151,-3
2015,2,DE,1003,1000,3
2015,2,FL,89400,93796,-4396
2015,2,GA,4356,4446,-90
2015,2,HI,5261,5223,38
2015,2,IA,641,664,-23
2015,2,ID,370,377,-7
2015,2,IL,1887,1973,-86
2015,2,IN,1137,1111,26
2015,2,KS,449,448,1
2015,2,KY,866,877,-11
2015,2,LA,22734,23173,-439
2015,2,MA,2604,2331,273
2015,2,MD,2915,2883,32
2015,2,ME,390,391,-1
2015,2,MI,845,935,-90
2015,2,MN,563,610,-47
2015,2,MO,794,839,-45
2015,2,MS,4009,4139,-130
2015,2,MT,312,308,4
2015,2,NC,6240,6401,-161
2015,2,ND,1241,839,402
2015,2,NE,380,397,-17
2015,2,NH,345,338,7
2015,2,NJ,9320,9483,-163
2015,2,NM,423,417,6
2015,2,NV,890,921,-31
2015,2,NY,10720,10710,10
2015,2,OH,1726,1766,-40
2015,2,OK,622,639,-17
2015,2,OR,1725,1768,-43
2015,2,PA,3992,4009,-17
2015,2,PR,145,206,-61
2015,2,RI,743,744,-1
2015,2,SC,8371,8386,-15
2015,2,SD,234,242,-8
2015,2,TN,1334,1381,-47
2015,2,TX,26639,27406,-767
2015,2,UN,1,1,0
2015,2,UT,321,317,4
2015,2,VA,4794,4861,-67
2015,2,VI,63,68,-5
2015,2,VT,163,160,3
2015,2,WA,2096,2114,-18
2015,2,WI,520,531,-11
2015,2,WV,794,837,-43
2015,2,WY,91,96,-5
2015,3,AK,128,136,-8
2015,3,AL,2933,2907,26
2015,3,AR,780,822,-42
2015,3,AZ,1302,1285,17
2015,3,CA,11973,12147,-174
2015,3,CO,1416,1352,64
2015,3,CT,1882,1880,2
2015,3,DC,159,147,12
2015,3,DE,1958,1944,14
2015,3,FL,112339,120178,-7839
2015,3,GA,5419,5513,-94
2015,3,GU,4,2,2
2015,3,HI,3329,2938,391
2015,3,IA,1188,1297,-109
2015,3,ID,511,525,-14
2015,3,IL,2864,3115,-251
2015,3,IN,1422,1443,-21
2015,3,KS,573,585,-12
2015,3,KY,1108,1120,-12
2015,3,LA,29419,29988,-569
2015,3,MA,3030,2593,437
2015,3,MD,4087,4131,-44
2015,3,ME,516,496,20
2015,3,MI,1153,1384,-231
2015,3,MN,1530,1849,-319
2015,3,MO,1189,1133,56
2015,3,MS,5105,5275,-170
2015,3,MT,450,492,-42
2015,3,NC,7913,8025,-112
2015,3,ND,2580,2734,-154
2015,3,NE,496,521,-25
2015,3,NH,459,401,58
2015,3,NJ,9960,10216,-256
